time,.x,.y,.z,.w,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023-07-21 15:11:20.041703,-0.2679443359375,-0.67724609375,0.2701416015625,0.6297607421875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.051828,-0.2607421875,-0.6895751953125,0.2657470703125,0.62115478515625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.064393,-0.2540283203125,-0.701416015625,0.26177978515625,0.6123046875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.072233,-0.2469482421875,-0.7147216796875,0.258056640625,0.601318359375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.082406,-0.2391357421875,-0.7305908203125,0.2540283203125,0.58697509765625,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.092136,-0.2313232421875,-0.7467041015625,0.2496337890625,0.571533203125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.102297,-0.22369384765625,-0.761962890625,0.24456787109375,0.556396484375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.112318,-0.2169189453125,-0.77459716796875,0.2391357421875,0.54388427734375,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.122560,-0.20947265625,-0.78692626953125,0.23223876953125,0.53192138671875,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:20.132234,-0.2032470703125,-0.79620361328125,0.225830078125,0.52325439453125,18874,1689966644,171608782,world,2.0935561656951904,-5.727412223815918,1.333984136581421,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
