time,imu_x,imu_y,imu_z,imu_w,mocap_x,mocap_y,mocap_z,mocap_w
2023-07-21 15:11:00.514483,0.15545654296875,0.61053466796875,-0.76971435546875,0.10308837890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.526743,0.1478271484375,0.60211181640625,-0.77789306640625,0.10260009765625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.534255,0.13812255859375,0.5931396484375,-0.78656005859375,0.1021728515625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.543915,0.12799072265625,0.58489990234375,-0.79449462890625,0.1015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.553196,0.116455078125,0.5760498046875,-0.8028564453125,0.10028076171875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.564252,0.10546875,0.56744384765625,-0.8106689453125,0.0982666015625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.573638,0.09576416015625,0.55938720703125,-0.81781005859375,0.0955810546875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.583317,0.0858154296875,0.55010986328125,-0.82562255859375,0.09149169921875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.593519,0.0765380859375,0.5401611328125,-0.8336181640625,0.08636474609375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.604688,0.0677490234375,0.529541015625,-0.84173583984375,0.08050537109375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.614307,0.05889892578125,0.51788330078125,-0.8502197265625,0.0740966796875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.624619,0.0498046875,0.50494384765625,-0.85906982421875,0.0672607421875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.633924,0.04095458984375,0.4915771484375,-0.86773681640625,0.06072998046875,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.643822,0.0323486328125,0.47760009765625,-0.8763427734375,0.0543212890625,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.653300,0.02435302734375,0.4630126953125,-0.88470458984375,0.048095703125,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
2023-07-21 15:11:00.663146,0.01702880859375,0.44769287109375,-0.89300537109375,0.04193115234375,-0.4707486033439636,-0.8361623883247375,-0.1672666221857071,0.2263850271701812
